external_id,title,company,domain_tag,total_skills,core_count
242480,Affaires Publiques Europe (H/F),MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,operations,1,0
242072,Chargé de missions affaires publiques - Financement et Nouvelles activités (H/F),ORANO SUPPORT,finance,1,0
237232,CONTAINER PROCESS DEVELOPMENT ENGINEER (H/F),BAXTER S.A.S,engineering,1,0
236330,Ingénieur Qualification/Validation (Industrie Pharmaceutique) (H/F),AMARIS FRANCE SAS,engineering,1,0
240148,HARDWARE ENGINEER (H/F),WATT ET WELL,supply,1,0
242371,BUSINESS ANALYST (H/F),DAVIDSON NORD,data,1,0
242230,Purchasing Specialist (H/F),SAFRAN CABIN FRANCE,admin,1,0
242007,Continuous Improvement Project Manager (H/F),EUROFINS GSC FRANCE,finance,1,0
237072,Coordinateur et Sécurité IT (H/F),SOGECAP,engineering,1,0
BF-242363,Field Service Business Operations & Digital Transformation North America (H/F),AIRBUS,sales,1,0
242121,DEVELOPPEUR COMMERCIAL ITALIE (H/F),CDE,engineering,1,0
231157,INGÉNIEUR MÉTHODES/INDUSTRIALISATION (H/F),ACALY,engineering,1,0
242464,Power Grid / Research engineer (H/F),ELECTRICITE DE FRANCE,engineering,1,0
242101,Graduate Expert - Ingénieur en traitement des eaux résiduaires H/F (H/F),SUEZ INTERNATIONAL,finance,1,0
242062,CHARGE(E) SERVICE CLIENTS / CUSTOMER SERVICE REPRESENTATIVE (H/F),AXALTA COATING SYSTEMS FRANCE SAS,sales,1,0
238353,R&D Engineer - Lithography (H/F),PRODUCT DEVELOPMENT EMPLOYENEURSHIP,engineering,1,0
242514,VIE - Junior Buyer / / North America Business Unit (M/F) (H/F),CLUB MED SAS,supply,1,0
238289,Ingénieur Test/Produit en microélectronique (H/F),STMICROELECTRONICS (GRENOBLE 2) SAS,engineering,1,0
242207,Strategy and competitive intelligence project manager (H/F),AIRBUS OPERATIONS,operations,1,0
242252,Fullstack Java/Scala Developer (H/F),FORTIL GROUP,engineering,1,0
242348,INGÉNIEUR(E) CSV (H/F),FORTIL GROUP,engineering,1,0
242233,INGENIEUR ETUDES DE PRIX JUNIOR (H/F),DEMATHIEU BARD GENIE CIVIL,engineering,1,0
236785,Microelectronics / Nanotechnology Engineer (H/F),PRODUCT DEVELOPMENT EMPLOYENEURSHIP,engineering,1,0
238445,Développeur .NET (H/F),ASTEK FRANCE,engineering,1,0
242210,VIE MAINTENANCE PLANNING COORDINATOR BRIDGWATER (H/F),BOUYGUES TRAVAUX PUBLICS,supply,1,0
237459,INGÉNIEUR QUALITÉ (H/F),PRODIGYUS,finance,1,0
237175,INGÉNIEUR(E) AMÉLIORATION CONTINUE (H/F),AALBERTS HFC COMAP SA,hr,1,0
238303,Technicien(ne) IT Junior (H/F),ALTEN,engineering,1,0
236550,INGÉNIEURS MÉCATRONIQUE OU SYSTÈMES ELECTRONIQUES EMBARQUÉS (H/F),KUHN SAS,engineering,1,0
242309,Développeur PHP (H/F),PORTIFY SERVICES,engineering,1,0
238159,VIE-CMMS Data Analyst(M/F/D) (H/F),L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,data,1,0
232818,DESSINATEUR / PROJETEUR BETON - (H/F),EXTIA,engineering,1,0
238235,Représentant Technico Commercial (H/F),EJ PICARDIE,sales,1,0
238450,Business Developer (H/F),MAURIC,sales,1,0
242193,Ingénieur Supply Chain - Execution & Delivery (H/F),STMICROELECTRONICS (TOURS) SAS,supply,1,0
242497,V.I.E. Junior Innovation Manager (H/F),TRANSDEV GROUP,operations,1,0
242399,VIE - Strategy Consultant (H/F),SIA PARTNERS,other,1,0
230086,INGENIEUR MECANIQUE - INGENIERIE H/F (H/F),CLEEVEN ND,supply,1,0
232738,ACHETEUR(SE) - APPROVISIONNEUR(SE) (H/F),TWYCE,supply,1,0
242548,Contrôleur de gestion (H/F),RAIL LOGISTICS EUROPE,finance,1,0
238326,Expert Irrigation – Afrique de l'Ouest (Customer Success & Avant-Vente) (H/F),TELAQUA,finance,1,0
238298,IT Purchasing Analyst (H/F),EUROFINS GSC FRANCE,supply,1,0
242536,CHEF DE PROJET CONSTRUCTION LOGEMENTS (H/F),GROUPE OPTIMAL GESTION,operations,1,0
240132,Ingénieur en développement de projets transverses F/H (H/F),EIFFAGE CONSTRUCT GESTION DEVELOPPEMENT,engineering,1,0
237984,Junior/Mid Scrum Master (H/F),ASF ACT DIGITAL,admin,1,0
237154,Finance / Contrôle de gestion (H/F),ORANO SUPPORT,finance,1,0
242249,Analyste financier et commercial (H/F),ORANGE,sales,1,0
242445,Ingénieur Mainframe / Analyste Mainframe (H/F),ASTEK FRANCE,engineering,1,0
236691,Courtier Junior Assurance Crédit Structuré & Risques Politiques (H/F),COFARCO,finance,1,0
242433,Business Developer (H/F),EVTRONIC,sales,1,0
232013,VIE - Product Technical Engineer - Dunavecse (H/F),SCHNEIDER ELECTRIC INDUSTRIES SAS,engineering,1,0
238288,Ingénieur Test/Produit en microélectronique (H/F),STMICROELECTRONICS (GRENOBLE 2) SAS,engineering,1,0
242552,Investment controlling (H/F),AMUNDI ASSET MANAGEMENT,finance,1,0
238138,Commodity Lead Buyer (H/F),SAFRAN CABIN FRANCE,supply,1,0
236472,Accounting Specialist (H/F),AMARIS FRANCE SAS,sales,1,0
242264,HR Performance Consultant (H/F),AYMING,hr,1,0
242469,Ingénieur Automation (F/H/X) (H/F),FRATECH RP,engineering,1,0
238142,Business Analyst – Finance / SCM ( (H/F),KERSIA INTERNATIONAL,finance,1,0
238435,Développeur.se RAD Wealth Management (H/F),CA INDOSUEZ,hr,1,0
237770,INGENIEUR D'AFFAIRES (H/F),JEMS,sales,1,0
235262,Ingénieur Méthodes (H/F),SCALIAN,engineering,1,0
242231,User Acquisition Specialist (H/F),GAMELOFT SE,marketing,1,0
240124,Spécialiste CRM & Digital (H/F),NAOS,marketing,1,0
237370,Développeur Angular (H/F),AUBAY,finance,1,0
238383,MANUFACTURING ENGINEE M/W (H/F),HUTCHINSON,engineering,1,0
242302,Finance Compliance (H/F),AIRBUS,legal,1,0
238338,QA Analyst (H/F),ASF ACT DIGITAL,engineering,1,0
237001,Développeur Python (H/F),EXTIA,engineering,1,0
238145,Junior Legal Officer (H/F),SERVIER INTERNATIONAL,legal,1,0
238442,Géophysicien (H/F),TOTALENERGIES SE,engineering,1,0
242359,Ingénieur Nutrition et Développement Volaille (H/F),VITALAC,engineering,1,0
242172,Ingénieur électronique (H/F),FRATECH RP,engineering,1,0
238074,Approval Planner (H/F),EIFFAGE ENERGIE SYSTEMES - GESTION & DEVELOPPEMENT,operations,1,0
238331,Acheteur & Support Achats (Buyer & Procurement Support) (H/F),AIRBUS DEFENCE AND SPACE SAS,supply,1,0
231441,CHEF(FE) DE PROJET ELECTRICITÉ (H/F),RSL HOLDING,operations,1,0
231968,BUSINESS ANALYST M/F (H/F),CLEEVEN ND,data,1,0
BF-242350,VIE - Meeting Planner contrat H_F_X - BRUXELLES - 6 MONTHS (H/F),ACCOR,finance,1,0
242303,Acheteur Projet et Commodité Electromécaniques (H/F),RENAULT TRUCKS,supply,1,0
242547,Key Account Manager Junior (H/F),RAIL LOGISTICS EUROPE,sales,1,0
237571,Software Engineer C++ (H/F),ALTEN,engineering,1,0
242532,HES Engineer M/W (H/F),HUTCHINSON,supply,1,0
236216,Ingénieur méthodes & maintenance (H/F),SMA,engineering,1,0
235808,BUSINESS DEVELOPMENT MANAGER ITALIE MILAN (H/F),INGENIERIE MEDITERRANEENNE POUR L EXPORT ET LE DEVELOPPEMENT,sales,1,0
232819,AUTOMATICIEN - (H/F),EXTIA,engineering,1,0
238392,Embedded Software Engineer (H/F),ALTRAN TECHNOLOGIES,engineering,1,0
242516,Junior/Mid Cybersecurity Analyst (DLP / Data Loss Protection) (H/F),ASF ACT DIGITAL,data,1,0
233040,INGENIEUR ACHETEUR H/F (H/F),EFE INTERNATIONAL,supply,1,0
236873,Junior MRO Buyer (H/F),PLASTIC OMNIUM AUTO EXTERIEUR SERVICES,supply,1,0
242190,Analyste stratégique (H/F),TOTALENERGIES SE,data,1,0
238369,Responsable Qualité – Spécialiste ISO 27001 (H/F),ASF ACT DIGITAL,other,1,0
242398,VIE - Strategy Consultant (H/F),SIA PARTNERS,other,1,0
236229,ELECTRICAL PROJECT ENGINEER (H/F),PRODUCT DEVELOPMENT EMPLOYENEURSHIP,operations,1,0
229546,CONSULTANT(E) ANALYSTE SECURITÉ (H/F),EXALT FI,engineering,1,0
242410,Ingénieur R&D en technologies de packaging et d’assemblage (H/F),STMICROELECTRONICS (TOURS) SAS,engineering,1,0
238313,POWERTRAIN BUYER (H/F),CNH INDUSTRIAL FRANCE,supply,1,0
242109,International HR Project & Governance (H/F),AIRBUS HELICOPTERS,hr,1,0
240143,Sub-System Manager Support (H/F),ALSTOM TRANSPORT SA,admin,1,0
242327,Analyst Transformation (H/F),PERNOD RICARD,operations,0,0
238291,Assistant(e) Architecte d'intérieur (H/F),MAISON KYKA,admin,0,0
238195,SUPPORT TECHNIQUE NUTRITION RUMINANT (H/F),VITALAC,admin,0,0
242512,Junior Procurement Referent (H/F),TRANSDEV GROUP,finance,0,0
236116,Ingénieur.e travaux (H/F),INNOVENT,engineering,0,0
236566,CONSULTANT(E) (M/F) (H/F),PLANISWARE,admin,0,0
236117,Compiler Engineer (H/F),BAYLIBRE,engineering,0,0
236374,"CONSULTANT(E) (M/F) (H/F) - San Francisco, CA",PLANISWARE,admin,0,0
238366,SEO Project Manager (H/F),HELLO WATT,operations,0,0
232826,INGÉNIEUR ÉLECTRICITÉ (H/F),EXTIA,engineering,0,0
242537,Chargé(e) de mission (H/F),MINISTERE DE L'EUROPE ET DES AFFAIRES ETRANGERES,other,0,0
242183,Account Manager - VIE - Barcelone (F/H) (H/F),FLASH CONTRACT,sales,0,0
242128,Chargé(e) Back Office - Settlement/Transfert (H/F),ARKEA PROCAPITAL SERVICES,admin,0,0
242472,Ingénieur Qualité Fournisseurs (H/F),RENAULT TRUCKS,engineering,0,0
236919,PRODUCT OWNER H/F (H/F),HELLO POMELO,engineering,0,0
240149,Embedded Software Engineer (H/F),WATT ET WELL,engineering,0,0
238058,Testeur fonctionnel (H/F),HN SERVICES,engineering,0,0
242438,Automatisation du flot de conception et de qualification de circuit (IA inclus) (H/F),STMICROELECTRONICS (CROLLES 2) SAS,engineering,0,0
237523,Technicien projet neuf (H/F),THEMYS,engineering,0,0
242397,SW PRODUCT ASSURANCE (H/F),PRODUCT DEVELOPMENT EMPLOYENEURSHIP,engineering,0,0
236974,PCB Design Engineer (H/F),SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE,engineering,0,0
236375,"CONSULTANT(E) (M/F) (H/F) - Philadelphia, PA",PLANISWARE,admin,0,0
242495,VIA Chargé(e) de mission coopération technique (H/F),MINISTERE DE L'EUROPE ET DES AFFAIRES ETRANGERES,other,0,0
227513,TECHNICIEN MECATRONIQUE (H/F),ACALY,engineering,0,0
242120,VIE - Architecture Systèmes & MBSE (H/F),SAFRAN LANDING SYSTEMS,engineering,0,0
242378,Junior Cloud Engineer (H/F),STRATOCORE,engineering,0,0
236118,Embedded Linux Engineer ( H/F) (H/F),BAYLIBRE,engineering,0,0
242148,Analyste SOC & CTI (H/F),INTRINSEC SECURITE,data,0,0
242159,Java Developer (H/F),PRODUCT DEVELOPMENT EMPLOYENEURSHIP,engineering,0,0
231675,CONSULTANT INGENIEUR MECANIQUE H/F (H/F),EFE INTERNATIONAL,engineering,0,0
232362,INGÉNIEUR(E) EMBARQUÉ LINUX (YOCTO) (H/F),WITEKIO HOLDING,engineering,0,0
231542,V.I.E MECHANICAL ENGINEER (F/H) (H/F),TECHNIP ENERGIES FRANCE,finance,0,0
237199,Program Purchasing (H/F),FAURECIA INTERIORS HOLDING,supply,0,0
242437,"Chargée(e) de mission ""numérique et start-ups"" au SER de Berlin (H/F)",DIRECTION GENERALE DU TRESOR,other,0,0
242247,Acheteur Projet et Commodité Electromobilité (H/F),RENAULT TRUCKS,supply,0,0
242239,Vulnerability Management Analyst (H/F),AIRBUS,supply,0,0
238367,INGENIEUR CONCEPTION MECANIQUE Composites –AEROSPATIAL (H/F),AKKODIS HIGH TECH SAS,engineering,0,0
237611,INGENIEUR THERMIQUE ET GENIE DES FLUIDES ETATS-UNIS (H/F),INGENIERIE MEDITERRANEENNE POUR L EXPORT ET LE DEVELOPPEMENT,engineering,0,0
242086,Consultant Technico-fonctionnel (H/F),FLUXYM,operations,0,0
237972,Ingénieur Généraliste (Production pétrolière) (H/F),ETABLISSEMENTS MAUREL ET PROM,engineering,0,0
236448,Assistant(e) – Customer Satisfaction Support (H/F),EFE INTERNATIONAL,admin,0,0
242073,Key Account Manager - USA (BtoB / Cliniques & Groupements) (H/F),DERMOSCIENCES FRANCE,sales,0,0
242520,VIE - Assistant Chef de projet F/H (H/F),VINCI ENERGIES MANAGEMENT INTERNATIONAL,operations,0,0
238301,FINANCE ANALYST (H/F),RCI BANQUE,finance,0,0
235596,INGENIEUR TECHNICO-COMMERCIAL (H/F),SPEED FRANCE S.A.S.,engineering,0,0
242460,Airline Marketing Analyst (H/F),AIRBUS,sales,0,0
242243,CHARGÉ DE DÉVELOPPEMENT COMMERCIAL (H/F),BIZLINE,sales,0,0
238451,Rédacteur Technique (H/F),ATEXIS FRANCE,engineering,0,0
238020,Commodity Buyer (H/F),FAURECIA INTERIORS HOLDING,supply,0,0
238417,CHEF DE SECTEUR ESPAGNE (H/F),MY PIE,sales,0,0
242319,INGENIEUR QUALITE H/F (H/F),NGEN LILLE,finance,0,0
242388,Méthodes Industrielles Intégration & Peinture (H/F),SAFRAN NACELLES,operations,0,0
238347,IT Installation & Support Technician (H/F),SIVIEW,operations,0,0
242424,Junior Process Analyst (H/F),CA CONSUMER FINANCE,data,0,0
232966,QA ENGINEER W/ FRENCH (H/F),EXTIA,engineering,0,0
237743,Field Technical Engineer M/F (H/F),MCA PROCESS,engineering,0,0
240118,"VIE CHARGÉ(E) DE MISSION - AFFAIRES PUBLIQUES EUROPÉENNES, énergie F/H (H/F)",ORANO SUPPORT,other,0,0
236293,Field Engineer (H/F),NORCAN,engineering,0,0
242306,Chargé(e) de communication et marque employeur (H/F),EFE INTERNATIONAL,marketing,0,0
237368,Développeur Kofax (H/F),AUBAY,engineering,0,0
237909,Ingénieur(e) technico-commercial dans le traitement des eaux industrielles en itinérance (H/F),EFE INTERNATIONAL,engineering,0,0
238129,FLOATING SOLAR TECHNICAL SUPPORT ENGINEER (H/F),CIEL ET TERRE INTERNATIONAL,sales,0,0
238398,Régleur Injection Plastique (H/F),DEMGY NORMANDIE,finance,0,0
238360,Assistant(e) Sales Manager (H/F),AUMOVIO FRANCE,sales,0,0
237500,Technology training support (H/F),ENAEX EUROPE,admin,0,0
237924,INTERNATIONAL BUSINESS DEVELOPPER (H/F),WIN MS,sales,0,0
236831,INTERNATIONAL QUALITY & IMPROVEMENT ENGINEER (H/F),SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE,engineering,0,0
242455,PIPING SUPERVISOR (H/F),ARABELLE SOLUTIONS FRANCE,engineering,0,0
231204,INGENIEUR QUALITE ( H/F) (H/F),NGEN LILLE,finance,0,0
238263,Chargé de qualité (H/F),FAURECIA INTERIORS HOLDING,finance,0,0
237649,Ingénieur qualité (H/F),ISALYS CONSULTING FRANCE,engineering,0,0
242200,Embedded Software Engineer (H/F),NALYS FRANCE,engineering,0,0
242126,Digital Product Manager (H/F),CNH INDUSTRIAL FRANCE,marketing,0,0
238161,Technicien/Chargé d'affaires chantier construction nucléaire - VIE Bac +3 (H/F),ELECTRICITE DE FRANCE,operations,0,0
232831,DESSINATEUR / PROJETEUR ÉLECTRICITÉ - (H/F),EXTIA,engineering,0,0
232824,DESSINATEUR TUYAUTERIES - (H/F),EXTIA,engineering,0,0
242453,Optoelectronic Engineer (H/F),PRODUCT DEVELOPMENT EMPLOYENEURSHIP,engineering,0,0
242479,QA Officer (H/F),BRED BANQUE POPULAIRE,engineering,0,0
242083,VIE - Technical Consultant (H/F),MUREX,finance,0,0
231674,CONSULTANT INGENIEUR AUTOMATICIEN H/F (H/F),EFE INTERNATIONAL,finance,0,0
232820,INGENIEUR HVAC (H/F),EXTIA,engineering,0,0
242428,CHARGE (E) DE MISSION ENERGIE ET NOUVELLES TECHNOLOGIES (H/F),COMMISSARIAT A L' ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,other,0,0
236020,Developpeur Java / Angular (H/F),EXTIA,engineering,0,0
236830,SOC/CERT Analyst (H/F),HERMES INTERNATIONAL,data,0,0
242154,Trade Finance Junior (H/F),ULTIMAT,finance,0,0
242430,QA Operations Specialist (Junior) (H/F),SERVIER INTERNATIONAL,operations,0,0
237885,Développeur Flutter (H/F),RIPLEE,engineering,0,0
227716,JUNIOR WAGON ENGINEER (H/F),TOUAX CORPORATE,operations,0,0
235331,Gestion validation - Equipements labo chimie (H/F),BAXTER S.A.S,engineering,0,0
242510,VIA Chargé(e) de mission pédagogique (H/F),MINISTERE DE L'EUROPE ET DES AFFAIRES ETRANGERES,hr,0,0
242538,INGENIEUR.E INFRASTRUCTURES (H/F),AUSTRAL NET,engineering,0,0
236316,Product Owner (H/F),AMARIS FRANCE SAS,engineering,0,0
242426,Chargé(e) de mission auprès du magistrat de liaison en Espagne (H/F),MINISTERE DE LA JUSTICE,finance,0,0
237985,AREA SALES MANAGER EXPORT AFRIQUE DU NORD et de l’OUEST (H/F),MAPED,sales,0,0
232821,DESSINATEUR PROJETEUR CVC (H/F),EXTIA,engineering,0,0
238437,Analyste SOC (H/F),ASTEK FRANCE,data,0,0
236569,TECHNICAL SERVICE ENGINEER TRAINEE (H/F),BOSTIK SA,sales,0,0
238430,Ingénieur conception digitale (H/F),STMICROELECTRONICS ROUSSET SAS,engineering,0,0
242217,Administrateur en Accompagnement et Support Informatique à Bogota (H/F),DIRECTION GENERALE DU TRESOR,admin,0,0
242137,Assistant(e) des attachés douaniers à Sao Paulo (H/F),DIRECTION GENERALE DES DOUANES ET DROITS INDIRECTS,supply,0,0
237270,GESTIONNAIRE DE PAIE (H/F),HR PATH WD,admin,0,0
237481,R&D Packaging Engineer (H/F),BAXTER S.A.S,engineering,0,0
232823,MODELEUR BIM MEP - (H/F),EXTIA,engineering,0,0
238056,Account Manager (pôle E-Commerce) (H/F),KWANKO,sales,0,0
237411,INGÉNIEUR DÉVELOPPEMENT LABVIEW (H/F),T&S TECHNOLOGY &STRATEGY ENGINEERING,engineering,0,0
236019,Developpeur Java / Angular (H/F),EXTIA,engineering,0,0
228347,DEVELOPPEUR SYSTEMES ET RESEAUX (H/F),CITYPASSENGER,finance,0,0
238376,CONSULTANT(E) MÉTIER FINANCE (H/F),BK CONSULTING FRANCE,finance,0,0
242458,Research Associate (H/F),BAXTER S.A.S,engineering,0,0
230224,ADJOINT CHEF DE FERME H/F (H/F),EFE INTERNATIONAL,operations,0,0
228714,TECHNICIEN SERVICE CLIENT (H/F),NUMALLIANCE,sales,0,0
242545,Digital Asset Specialist (H/F),KEOLIS SA,supply,0,0
237501,Technology training support (H/F),ENAEX EUROPE,admin,0,0
237493,Technology training support (H/F),ENAEX EUROPE,admin,0,0
238259,CHEF DE SECTEUR (H/F),MY PIE,sales,0,0
233036,INGENIEUR METHODES H/F (H/F),EFE INTERNATIONAL,engineering,0,0
238011,Ingénieur soutien technique échangeurs thermiques et condenseur (H/F),ARABELLE SOLUTIONS FRANCE,supply,0,0
238414,Environment Policy analyst - (H/F),AIRBUS,data,0,0
242316,INGÉNIEUR TECHNICO-COMMERCIAL H/F) (H/F),FORTIL GROUP,engineering,0,0
238370,V.I.E - Research Engineer - Steel/Refractory Interaction (H/F),VESUVIUS EUROPE,engineering,0,0
230774,REGIONAL DEALERS COMMUNICATION SPECIALIST H/F (H/F),CNH INDUSTRIAL FRANCE,marketing,0,0
238343,Ingénieur Calcul Charpente métallique (H/F),SPACIOTEMPO,engineering,0,0
238076,Electrical Engineer : Primary Engineering – Substation Construction (H/F),EIFFAGE ENERGIE SYSTEMES - GESTION & DEVELOPPEMENT,engineering,0,0
232830,INGÉNIEUR AUTOMATICIEN (H/F),EXTIA,engineering,0,0
238389,ACHETEUR COMMODITÉ COMPOSANTS ÉLECTRIQUES HF (H/F),FAIVELEY TRANSPORT,supply,0,0
237531,CONSULTANT(E) (H/F),PLANISWARE,engineering,0,0
242508,VIE - Global Digital Policy - Brussels (H/F),SCHNEIDER ELECTRIC INDUSTRIES SAS,legal,0,0
237989,Mid Functional Tester / QA (H/F),ASF ACT DIGITAL,engineering,0,0
237007,Site Coordinator (H/F),FIVES ECL,finance,0,0
238379,CONSULTANT(E) MÉTIER FINANCE (H/F) Tax Consultant – Tax Reclaim,BK CONSULTING FRANCE,finance,0,0
238134,Chargé(e) de Missions Commerciales & Marketing (H/F),GROUP VIVENDI AFRICA,marketing,0,0
242265,Hardware Engineer (H/F),PRODUCT DEVELOPMENT EMPLOYENEURSHIP,engineering,0,0
227499,INGÉNIEUR QUALITÉ FOURNISSEUR SPECIALISE FONDERIE (H/F),ACALY,engineering,0,0
236396,Consultant(e) Métier Bancaire (H/F),BK CONSULTING FRANCE,finance,0,0
242321,INGENIEUR EN SYSTEMES EMBARQUES (H/F),NGEN LILLE,engineering,0,0
242459,IT BUYER (H/F),MEOTEC,supply,0,0
233039,INGENIEUR AUTOMATICIEN H/F (H/F),EFE INTERNATIONAL,finance,0,0
230520,PRODUCT OWNER E-COMMERCE (H/F),HELLO POMELO,admin,0,0
242314,Attaché(e) sectoriel(le) politique commerciale au sein du pôle « politique commerciale et sanctions économiques ». (H/F),DIRECTION GENERALE DU TRESOR,marketing,0,0
237226,Ingénieur méthodes maintenance et optimisation (H/F),TOTALENERGIES SE,supply,0,0
242456,MECHANICAL SUPERVISOR (H/F),ARABELLE SOLUTIONS FRANCE,engineering,0,0
242401,Ingénieur de Recherche (H/F),COMPAGNIE DE SAINT-GOBAIN,engineering,0,0
242379,Clinical Operations Leader (H/F),SANOFI WINTHROP INDUSTRIE,supply,0,0
