external_id,title,company,country,domain_tag,confidence,method,evidence
242379,Clinical Operations Leader (H/F),SANOFI WINTHROP INDUSTRIE,ETATS-UNIS,supply,0.9,rules,"[""supply chain""]"
238350,Commercial Operations Associate (H/F),TISSIUM,ETATS-UNIS,supply,0.9,rules,"[""supply chain""]"
238020,Commodity Buyer (H/F),FAURECIA INTERIORS HOLDING,CHINE,supply,0.9,rules,"[""supply chain""]"
238138,Commodity Lead Buyer (H/F),SAFRAN CABIN FRANCE,THAILANDE,supply,0.9,rules,"[""procurement""]"
242325,Consultant SAP Logistics (H/F),SOPRA STERIA GROUP,CANADA,supply,0.9,rules,"[""logistique""]"
242324,Consultant SAP Production (H/F),SOPRA STERIA GROUP,CANADA,supply,0.9,rules,"[""approvisionnement""]"
242553,Coordinateur Opérations Industrielles (H/F),REVALOREM,ETATS-UNIS,supply,0.9,rules,"[""logistique""]"
238352,Customer Operations & Commercial Support Associate (H/F),TISSIUM,ETATS-UNIS,supply,0.9,rules,"[""supply chain""]"
242545,Digital Asset Specialist (H/F),KEOLIS SA,CANADA,supply,0.9,rules,"[""procurement""]"
242313,Early Development Global Study Leader (H/F),SANOFI WINTHROP INDUSTRIE,ETATS-UNIS,supply,0.9,rules,"[""supply chain""]"
242270,Field Engineer (H/F) - Mobilité Internationale,WIRE GROUP,GABON,supply,0.9,rules,"[""logistique""]"
242478,Finance Analyst (H/F),SANOFI WINTHROP INDUSTRIE,ETATS-UNIS,supply,0.9,rules,"[""supply chain""]"
242023,Fleet Coordinator (H/F),AMARIS FRANCE SAS,PORTUGAL,supply,0.9,rules,"[""procurement""]"
242065,Fleet Coordinator (H/F),AMARIS FRANCE SAS,ESPAGNE,supply,0.9,rules,"[""procurement""]"
242131,GROUP PROCURMENT SPECIALIST - PROCESS / METHODS / SUSTAINABILITY (F/M) (H/F),SHAPE CORP. FRANCE,TCHEQUIE / REPUBLIQUE TCHEQUE,supply,0.9,rules,"[""supply chain""]"
240148,HARDWARE ENGINEER (H/F),WATT ET WELL,ETATS-UNIS,supply,0.9,rules,"[""supply chain""]"
242532,HES Engineer M/W (H/F),HUTCHINSON,MALTE,supply,0.9,rules,"[""supply chain""]"
238312,HYDRAULICS BUYERS (H/F),CNH INDUSTRIAL FRANCE,ITALIE,supply,0.9,rules,"[""approvisionnement""]"
238429,Hydro(géo)logue de terrain et recherches pluridisciplinaires sur l'eau F/H (H/F),INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,CAMBODGE,supply,0.9,rules,"[""logistique""]"
233040,INGENIEUR ACHETEUR H/F (H/F),EFE INTERNATIONAL,BELGIQUE,supply,0.9,rules,"[""logistique""]"
231590,INGENIEUR LEAN LOGISTIQUE CHANTIER D'AMELIORATION CONTINUE (H/F),SCALIAN,BELGIQUE,supply,0.9,rules,"[""supply chain""]"
230086,INGENIEUR MECANIQUE - INGENIERIE H/F (H/F),CLEEVEN ND,SUEDE,supply,0.9,rules,"[""approvisionnement""]"
237577,INGENIEUR SYSTEME EMBARQUE (H/F),SCALIAN,BELGIQUE,supply,0.9,rules,"[""approvisionnement""]"
242419,INGÉNIEUR AMÉLIORATION CONTINUE (H/F),FORTIL GROUP,BELGIQUE,supply,0.9,rules,"[""approvisionnement""]"
232332,INGÉNIEUR LOGICIEL EMBARQUÉ AERO (H/F),SCALIAN,BELGIQUE,supply,0.9,rules,"[""approvisionnement""]"
232333,INGÉNIEUR MÉCATRONIQUE (H/F),SCALIAN,BELGIQUE,supply,0.9,rules,"[""approvisionnement""]"
242372,INGÉNIEUR PROJET MES (H/F),FORTIL GROUP,BELGIQUE,supply,0.9,rules,"[""supply chain""]"
242417,INGÉNIEUR SUPPLY CHAIN (H/F),FORTIL GROUP,BELGIQUE,supply,0.9,rules,"[""supply chain""]"
242215,INGÉNIEUR(E) QUALIFICATION / VALIDATION (H/F),FORTIL GROUP,BELGIQUE,supply,0.9,rules,"[""logistique""]"
238298,IT Purchasing Analyst (H/F),EUROFINS GSC FRANCE,POLOGNE,supply,0.9,rules,"[""procurement""]"
242092,Ingénieur Approvisionnement / Ordonnancement (H/F),ISALYS CONSULTING FRANCE,BELGIQUE,supply,0.9,rules,"[""approvisionnement""]"
242193,Ingénieur Supply Chain - Execution & Delivery (H/F),STMICROELECTRONICS (TOURS) SAS,SINGAPOUR,supply,0.9,rules,"[""supply chain""]"
237226,Ingénieur méthodes maintenance et optimisation (H/F),TOTALENERGIES SE,CONGO,supply,0.9,rules,"[""approvisionnement""]"
238011,Ingénieur soutien technique échangeurs thermiques et condenseur (H/F),ARABELLE SOLUTIONS FRANCE,ROYAUME-UNI,supply,0.9,rules,"[""approvisionnement""]"
242222,Ingénieur(e) Construction & Chantier H/F (H/F),AFRICA GLOBAL LOGISTICS,CONGO,supply,0.9,rules,"[""logistique""]"
236958,Junior Asset Management & Fleet Performance Analyst (H/F),AKIEM,ALLEMAGNE,supply,0.9,rules,"[""procurement""]"
237373,Junior Industrial Controller (H/F),RIMOWA INTERNATIONAL,ALLEMAGNE,supply,0.9,rules,"[""procurement""]"
238397,Juriste (H/F),AIRBUS,ETATS-UNIS,supply,0.9,rules,"[""procurement""]"
238351,Labelling Innovation & Transformation Specialist (H/F),SANOFI WINTHROP INDUSTRIE,CANADA,supply,0.9,rules,"[""supply chain""]"
242300,Manufacturing Engineering Support (H/F),AIRBUS HELICOPTERS,INDE,supply,0.9,rules,"[""supply chain""]"
230383,OPERATIONS MANAGER (H/F),NAVITRANS FRANCE,ANGOLA,supply,0.9,rules,"[""logistique""]"
242266,Omnichannel Project Lead (H/F),SANOFI WINTHROP INDUSTRIE,BELGIQUE,supply,0.9,rules,"[""supply chain""]"
238313,POWERTRAIN BUYER (H/F),CNH INDUSTRIAL FRANCE,ITALIE,supply,0.9,rules,"[""approvisionnement""]"
236730,PROCUREMENT CONSULTANT M/F (H/F),EUROPEENNE DE PROMOTION SA,BELGIQUE,supply,0.9,rules,"[""supply chain""]"
238413,PROGRAM MANAGER (H/F),VUSIONGROUP,CANADA,supply,0.9,rules,"[""supply chain""]"
242418,PROJECT ENGINEER (H/F),FORTIL GROUP,BELGIQUE,supply,0.9,rules,"[""procurement""]"
239998,PROJECT MANAGEMENT OFFICER AERONAUTIQUE (H/F),SCALIAN,CANADA,supply,0.9,rules,"[""supply chain""]"
238396,Project Leader Regulatory Affairs (H/F),SANOFI WINTHROP INDUSTRIE,CANADA,supply,0.9,rules,"[""supply chain""]"
238158,Project Manager - Clinical Trials (H/F),CARDIABASE,JAPON,supply,0.9,rules,"[""logistique""]"
238372,Purchasing VIE (H/F),FAURECIA INTERIORS HOLDING,PORTUGAL,supply,0.9,rules,"[""supply chain""]"
238022,Purchasing VIE (H/F),FAURECIA INTERIORS HOLDING,TCHEQUIE / REPUBLIQUE TCHEQUE,supply,0.9,rules,"[""supply chain""]"
240115,Purchasing VIE (H/F),FAURECIA INTERIORS HOLDING,PORTUGAL,supply,0.9,rules,"[""supply chain""]"
242427,RESPONSABLE DEVELOPPEMENT COMMERCIAL au VIETNAM (H/F),LEGENDRE,VIET NAM,supply,0.9,rules,"[""logistique""]"
242481,RESPONSABLE MARKETING (H/F),BRUCE,ESPAGNE,supply,0.9,rules,"[""logistique""]"
242441,Responsable Technico-Commercial (H/F),ASCO INSTRUMENTS,BELGIQUE,supply,0.9,rules,"[""logistique""]"
242111,SUPPLY CHAIN MANAGEMENT M/F (H/F),PERENCO,CONGO,supply,0.9,rules,"[""supply chain""]"
236998,Sales Representative Oil & Gas and Mining related products (H/F),TECHNIQUES FRANCAISES D'EXPORT,ANGOLA,supply,0.9,rules,"[""logistique""]"
238268,Strategic Partnership Analyst (H/F),ARCELORMITTAL FRANCE,LUXEMBOURG,supply,0.9,rules,"[""procurement""]"
242432,Supply Chain Business Partner (H/F),SANOFI WINTHROP INDUSTRIE,AUSTRALIE,supply,0.9,rules,"[""supply chain""]"
238265,Supply Chain Continuous Improvement Specialist (H/F),SAFRAN CABIN FRANCE,ETATS-UNIS,supply,0.9,rules,"[""supply chain""]"
242387,Supply Chain Executive (H/F),BEL,SUEDE,supply,0.9,rules,"[""supply chain""]"
242504,Supply Chain Manager in Singapore (H/F),AIRBUS,SINGAPOUR,supply,0.9,rules,"[""supply chain""]"
238176,Supply Chain Optimization & Control (H/F),MOONGY,BELGIQUE,supply,0.9,rules,"[""supply chain""]"
242074,Supply Chain VIE (H/F),FAURECIA INTERIORS HOLDING,HONGRIE,supply,0.9,rules,"[""supply chain""]"
238329,Technicien Opérations & Maintenance (H/F),NEW KRYOLE,ETATS-UNIS,supply,0.9,rules,"[""logistique""]"
242305,Tender Executive​ (H/F),SANOFI WINTHROP INDUSTRIE,ROYAUME-UNI,supply,0.9,rules,"[""supply chain""]"
238377,Transfers of Work and Business Improvement Coordinator (H/F),AIRBUS,ROYAUME-UNI,supply,0.9,rules,"[""supply chain""]"
242240,V.I.E – Support Hypercare & Déploiement (Rollout) – Logistique / Supply Chain (H/F),KLANIK,AUSTRALIE,supply,0.9,rules,"[""supply chain""]"
242262,VIA Chargé(e) de Développement Tech & Services | Art de Vivre & Santé à Sandton (H/F),BUSINESS FRANCE,AFRIQUE DU SUD,supply,0.9,rules,"[""logistique""]"
242509,VIE - Data Project Leader (H/F),SCHNEIDER ELECTRIC INDUSTRIES SAS,HONGRIE,supply,0.9,rules,"[""supply chain""]"
237239,VIE - HR Learning & Development Officer (M/W/D) (H/F),CACEIS,ALLEMAGNE,supply,0.9,rules,"[""procurement""]"
242514,VIE - Junior Buyer / / North America Business Unit (M/F) (H/F),CLUB MED SAS,ETATS-UNIS,supply,0.9,rules,"[""procurement""]"
240130,VIE - Local Buyer/Expeditor (H/F),TECHNIP ENERGIES FRANCE,COREE DU SUD,supply,0.9,rules,"[""supply chain""]"
238292,VIE - Serial Supplier Quality Engineer (H/F),ALSTOM TRANSPORT SA,AUTRICHE,supply,0.9,rules,"[""supply chain""]"
242210,VIE MAINTENANCE PLANNING COORDINATOR BRIDGWATER (H/F),BOUYGUES TRAVAUX PUBLICS,ROYAUME-UNI,supply,0.9,rules,"[""procurement""]"
242330,VIE SITE ENGINEER HF (H/F),BOUYGUES ENERGIES & SERVICES,ITALIE,supply,0.9,rules,"[""approvisionnement""]"
240142,VIE – Supply Chain / Logistique (H/F),LAGARDERE TRAVEL RETAIL,ESPAGNE,supply,0.9,rules,"[""supply chain""]"
242239,Vulnerability Management Analyst (H/F),AIRBUS,INDE,supply,0.9,rules,"[""procurement""]"
